student_id,name,skills,experience_years,education,location
S02860,Student_2860,"Node.js, Docker",1,Bachelor,Toronto
S02861,Student_2861,"C++, Machine Learning, PyTorch, AWS",2,High School,Austin
S02862,Student_2862,"TypeScript, C++, Python, Machine Learning, Go, Docker",1,High School,Remote
S02863,Student_2863,"Node.js, Machine Learning",1,Bachelor,London
S02864,Student_2864,"Data Engineering, TensorFlow, Azure",0,Master,London
S02865,Student_2865,"React, Azure",4,Master,New York
S02866,Student_2866,"PyTorch, Docker, Computer Vision",2,Bachelor,New York
S02867,Student_2867,"Node.js, NLP, C++, Python, SQL",7,Bachelor,Singapore
S02868,Student_2868,"Data Engineering, TypeScript, Ruby",2,Bachelor,Singapore
S02869,Student_2869,"TypeScript, Go",4,Bachelor,San Francisco
S02870,Student_2870,"Java, Docker",2,Bachelor,San Francisco
S02871,Student_2871,"Kubernetes, NLP, SQL, Java, C++",3,Bachelor,New York
S02872,Student_2872,"React, Go, Node.js, Docker",0,Master,Seattle
S02873,Student_2873,"Machine Learning, Ruby, Docker",2,Master,Remote
S02874,Student_2874,"Computer Vision, TensorFlow",2,High School,New York
S02875,Student_2875,"NLP, Go, Azure, Computer Vision",6,Master,Seattle
S02876,Student_2876,"SQL, NLP, React, Ruby, Machine Learning",4,High School,Bangalore
S02877,Student_2877,"Azure, TypeScript, SQL, Kubernetes, PyTorch",6,Master,Berlin
S02878,Student_2878,"SQL, Data Engineering, Computer Vision, NLP",7,PhD,Berlin
S02879,Student_2879,"C++, React, Computer Vision, Azure, Python, Machine Learning",2,Master,Seattle
S02880,Student_2880,"Data Engineering, C++, Machine Learning",4,Master,Seattle
S02881,Student_2881,"Computer Vision, AWS, Docker",1,Bachelor,London
S02882,Student_2882,"C++, Computer Vision, Machine Learning, GCP",4,PhD,Bangalore
S02883,Student_2883,"Node.js, Machine Learning, AWS, PyTorch",5,Master,New York
S02884,Student_2884,"TensorFlow, AWS, Computer Vision, Machine Learning, React, Azure",4,Bachelor,San Francisco
S02885,Student_2885,"Ruby, NLP, Node.js, React, C++, Go",2,Bachelor,Remote
S02886,Student_2886,"Kubernetes, Data Engineering, Java",10,Master,New York
S02887,Student_2887,"Go, React, Ruby, TypeScript",3,Bachelor,Remote
S02888,Student_2888,"React, Docker",1,High School,Austin
S02889,Student_2889,"TensorFlow, NLP, Python, Azure, Node.js, Java",5,Master,Seattle
S02890,Student_2890,"Node.js, TensorFlow, GCP, Data Engineering, NLP, Kubernetes",6,Master,Berlin
S02891,Student_2891,"C++, Azure, React, Computer Vision",1,Bachelor,Toronto
S02892,Student_2892,"NLP, TypeScript, PyTorch, Ruby",3,PhD,San Francisco
S02893,Student_2893,"C++, Node.js, Machine Learning, Docker, Java",1,Bachelor,Austin
S02894,Student_2894,"Go, Python",8,Bachelor,Singapore
S02895,Student_2895,"PyTorch, Docker, GCP, Java",3,Master,Singapore
S02896,Student_2896,"GCP, Azure, NLP",2,Bachelor,Toronto
S02897,Student_2897,"AWS, React, Python",7,Bachelor,Berlin
S02898,Student_2898,"React, Azure, AWS",3,Bachelor,Seattle
S02899,Student_2899,"Kubernetes, SQL",6,PhD,Berlin
S02900,Student_2900,"Ruby, C++, React, Java, Computer Vision, TensorFlow",5,Bachelor,Austin
S02901,Student_2901,"C++, SQL, Data Engineering, Computer Vision",1,Bachelor,Toronto
S02902,Student_2902,"AWS, Python, Ruby",2,Bachelor,San Francisco
S02903,Student_2903,"PyTorch, Azure, Java, Machine Learning, AWS",2,High School,Bangalore
S02904,Student_2904,"Docker, Go, Node.js, GCP, Java",1,Bachelor,Berlin
S02905,Student_2905,"Computer Vision, PyTorch, Data Engineering",1,Bachelor,Toronto
S02906,Student_2906,"AWS, TensorFlow",12,Bachelor,London
S02907,Student_2907,"PyTorch, Computer Vision",4,Master,London
S02908,Student_2908,"Data Engineering, TypeScript, Ruby",5,Bachelor,Seattle
S02909,Student_2909,"GCP, Computer Vision, C++, Go, Data Engineering",7,High School,Berlin
S02910,Student_2910,"SQL, Azure",2,Master,Toronto
S02911,Student_2911,"Docker, Python, Azure, GCP, SQL, Ruby",1,High School,London
S02912,Student_2912,"Java, Machine Learning, Docker, Kubernetes, TypeScript",6,Bachelor,Remote
S02913,Student_2913,"Computer Vision, Python",1,Master,Remote
S02914,Student_2914,"AWS, C++, NLP, PyTorch, Docker, React",5,PhD,New York
S02915,Student_2915,"AWS, C++, NLP",1,Master,Austin
S02916,Student_2916,"PyTorch, NLP, Java",1,PhD,New York
S02917,Student_2917,"Java, Ruby, TensorFlow, React, Azure, Docker",2,Master,Singapore
S02918,Student_2918,"C++, React, Machine Learning, Java",5,Bachelor,Toronto
S02919,Student_2919,"TypeScript, C++, PyTorch",10,Master,London
S02920,Student_2920,"Kubernetes, Azure",5,Master,Remote
S02921,Student_2921,"React, Machine Learning, TypeScript, Computer Vision",2,Bachelor,Bangalore
S02922,Student_2922,"SQL, TensorFlow, NLP, Docker",6,PhD,Bangalore
S02923,Student_2923,"SQL, PyTorch, Java, NLP, TensorFlow",1,Master,San Francisco
S02924,Student_2924,"Java, C++, NLP, SQL, AWS, Python",1,Bachelor,London
S02925,Student_2925,"AWS, Azure, Go, React, Java",4,Master,Toronto
S02926,Student_2926,"Node.js, Go, TypeScript, NLP, TensorFlow",6,Bachelor,Toronto
S02927,Student_2927,"Machine Learning, TypeScript, C++, Go",3,PhD,London
S02928,Student_2928,"Java, PyTorch, Python",3,Master,Singapore
S02929,Student_2929,"Node.js, Machine Learning, Azure, Ruby",3,Master,London
S02930,Student_2930,"Azure, NLP, SQL",7,Bachelor,Singapore
S02931,Student_2931,"C++, Azure, SQL, NLP",2,Bachelor,Toronto
S02932,Student_2932,"Docker, AWS, Go",1,High School,Seattle
S02933,Student_2933,"Node.js, AWS, React, Python, TensorFlow",3,Master,Remote
S02934,Student_2934,"Kubernetes, AWS, Go, GCP, Machine Learning, Python",8,Master,San Francisco
S02935,Student_2935,"NLP, Java, TypeScript",2,Master,Bangalore
S02936,Student_2936,"NLP, React, TensorFlow, Azure",3,Bachelor,Austin
S02937,Student_2937,"TensorFlow, SQL, Azure, GCP",1,Bachelor,San Francisco
S02938,Student_2938,"Docker, Azure, TypeScript",3,Bachelor,Berlin
S02939,Student_2939,"Docker, Ruby",4,Master,Austin
S02940,Student_2940,"Computer Vision, Node.js, Python, Docker",1,Bachelor,Seattle
S02941,Student_2941,"C++, Ruby, GCP, Data Engineering, TensorFlow, Java",7,Master,New York
S02942,Student_2942,"Python, Machine Learning, TypeScript, Node.js, Java",4,Bachelor,London
S02943,Student_2943,"Docker, TensorFlow",2,High School,San Francisco
S02944,Student_2944,"Kubernetes, Docker, C++",4,Bachelor,Seattle
S02945,Student_2945,"NLP, Data Engineering, Go, Ruby, TypeScript, Python",5,Bachelor,Bangalore
S02946,Student_2946,"C++, Docker, Java, Computer Vision, TensorFlow",1,Master,Remote
S02947,Student_2947,"TypeScript, Java",4,Bachelor,Seattle
S02948,Student_2948,"Data Engineering, GCP",7,Master,Bangalore
S02949,Student_2949,"TypeScript, TensorFlow, Go, Computer Vision, Azure, AWS",2,Master,Remote
S02950,Student_2950,"Kubernetes, C++, AWS, Docker, NLP, Java",2,Bachelor,New York
S02951,Student_2951,"Ruby, GCP, Java, React, AWS, Docker",3,High School,San Francisco
S02952,Student_2952,"Docker, Azure, Python, Ruby, TensorFlow, NLP",6,Bachelor,Berlin
S02953,Student_2953,"Data Engineering, Kubernetes, TensorFlow, Python, SQL, PyTorch",1,Bachelor,Bangalore
S02954,Student_2954,"NLP, Kubernetes, Ruby, Computer Vision, TensorFlow",5,Bachelor,Singapore
S02955,Student_2955,"Ruby, Data Engineering, Kubernetes, Docker, Computer Vision",3,Master,Seattle
S02956,Student_2956,"Computer Vision, SQL, Node.js, GCP",10,High School,Seattle
S02957,Student_2957,"Azure, GCP, React",3,Bachelor,New York
S02958,Student_2958,"NLP, Node.js, Computer Vision, Java, Data Engineering, React",0,High School,Singapore
S02959,Student_2959,"Machine Learning, Ruby, NLP, React",5,Bachelor,New York
S02960,Student_2960,"Ruby, Data Engineering, Python, Java",4,Bachelor,San Francisco
S02961,Student_2961,"PyTorch, Java, Data Engineering",4,Bachelor,Remote
S02962,Student_2962,"Kubernetes, React, Docker, GCP, TypeScript",7,PhD,Singapore
S02963,Student_2963,"Ruby, GCP, NLP, Azure, Kubernetes, C++",1,Master,Remote
S02964,Student_2964,"GCP, Node.js, Kubernetes, React",2,Bachelor,Berlin
S02965,Student_2965,"Kubernetes, AWS",3,Bachelor,Singapore
S02966,Student_2966,"React, TypeScript, Node.js, Go, Data Engineering, Machine Learning",4,Bachelor,Berlin
S02967,Student_2967,"Node.js, Python, PyTorch, Java, Machine Learning",3,Bachelor,Singapore
S02968,Student_2968,"PyTorch, Computer Vision, Machine Learning, TensorFlow",1,Master,Remote
S02969,Student_2969,"Go, PyTorch, Node.js, AWS, React, Docker",2,Bachelor,New York
S02970,Student_2970,"Data Engineering, Machine Learning, SQL, Java, AWS, Computer Vision",9,Bachelor,New York
S02971,Student_2971,"GCP, Kubernetes, PyTorch, Azure, C++",1,Bachelor,Seattle
S02972,Student_2972,"GCP, TensorFlow, Machine Learning, Go",3,High School,New York
S02973,Student_2973,"Kubernetes, Node.js",5,Bachelor,Berlin
S02974,Student_2974,"Docker, Machine Learning, React, SQL, Python",6,Bachelor,Austin
S02975,Student_2975,"Machine Learning, AWS",5,Bachelor,Toronto
S02976,Student_2976,"NLP, Azure, PyTorch, TypeScript",2,Bachelor,Singapore
S02977,Student_2977,"TensorFlow, Python, Go, Computer Vision",1,PhD,San Francisco
S02978,Student_2978,"TypeScript, C++, Docker, Node.js, Azure, PyTorch",10,Bachelor,Berlin
S02979,Student_2979,"NLP, TypeScript, React, Docker",6,High School,Bangalore
S02980,Student_2980,"Azure, SQL, C++, Kubernetes, Java, AWS",3,Master,London
S02981,Student_2981,"SQL, React, C++",8,Bachelor,Berlin
S02982,Student_2982,"Node.js, Computer Vision, C++",1,Master,New York
S02983,Student_2983,"React, Data Engineering, Computer Vision, PyTorch",0,Master,Seattle
S02984,Student_2984,"Python, SQL, Go, GCP, Machine Learning, Kubernetes",4,Master,Seattle
S02985,Student_2985,"SQL, Machine Learning, Docker, TensorFlow, Data Engineering, PyTorch",4,Bachelor,Toronto
S02986,Student_2986,"C++, SQL, Kubernetes, TypeScript",1,Master,New York
S02987,Student_2987,"React, Go, Azure",6,PhD,London
S02988,Student_2988,"Go, Node.js, Computer Vision",0,Bachelor,London
S02989,Student_2989,"GCP, Java, C++, Go, Machine Learning",4,Bachelor,London
S02990,Student_2990,"React, Python, Machine Learning, Ruby, Go, Java",5,Bachelor,San Francisco
S02991,Student_2991,"C++, Python, React",4,High School,Remote
S02992,Student_2992,"Computer Vision, Data Engineering, Ruby, Docker",1,Master,San Francisco
S02993,Student_2993,"Data Engineering, Azure, Python, TypeScript, Computer Vision",7,Bachelor,Toronto
S02994,Student_2994,"TypeScript, Azure, GCP, React, SQL, Docker",2,Bachelor,Austin
S02995,Student_2995,"SQL, Docker, Java",2,PhD,Singapore
S02996,Student_2996,"Node.js, TensorFlow, Java, React, Python, AWS",2,Bachelor,London
S02997,Student_2997,"Machine Learning, Go",5,Bachelor,San Francisco
S02998,Student_2998,"Python, Docker, Data Engineering, Java, PyTorch, GCP",2,Master,Berlin
S02999,Student_2999,"Azure, SQL",1,Bachelor,Seattle
S03000,Student_3000,"Go, Data Engineering, AWS, TensorFlow",6,Master,Toronto
S03001,Student_3001,"Node.js, Computer Vision, AWS, Java",3,PhD,New York
S03002,Student_3002,"Azure, Go, React, Data Engineering, Machine Learning",6,Master,Toronto
S03003,Student_3003,"GCP, PyTorch, Docker",3,Bachelor,Austin
S03004,Student_3004,"SQL, Ruby, GCP, NLP, PyTorch, TensorFlow",2,Bachelor,Berlin
S03005,Student_3005,"Machine Learning, React, TensorFlow, Ruby, C++, PyTorch",1,Bachelor,San Francisco
S03006,Student_3006,"AWS, Machine Learning, Docker",4,High School,New York
S03007,Student_3007,"PyTorch, Data Engineering",3,PhD,New York
S03008,Student_3008,"Azure, Go, Computer Vision",5,Master,Singapore
S03009,Student_3009,"Docker, Data Engineering",2,Master,Toronto
S03010,Student_3010,"SQL, React, Machine Learning, Azure",4,Bachelor,Singapore
S03011,Student_3011,"Node.js, Azure, Java, GCP, AWS, React",3,Bachelor,London
S03012,Student_3012,"TensorFlow, NLP, Node.js",2,Bachelor,Bangalore
S03013,Student_3013,"Java, TypeScript, Python, Azure, Kubernetes",2,Bachelor,San Francisco
S03014,Student_3014,"Java, NLP, GCP, Node.js, Ruby",1,Master,Remote
S03015,Student_3015,"Python, Go, C++",10,Bachelor,Berlin
S03016,Student_3016,"Kubernetes, Data Engineering, Python, TypeScript",4,Bachelor,Bangalore
S03017,Student_3017,"PyTorch, Ruby, GCP, Python, Node.js",1,Bachelor,London
S03018,Student_3018,"Azure, NLP",10,Master,Austin
S03019,Student_3019,"TypeScript, GCP",1,Bachelor,Toronto
S03020,Student_3020,"Node.js, Java, NLP, Computer Vision, C++",2,Bachelor,Singapore
S03021,Student_3021,"Computer Vision, React, Node.js, Java",3,Bachelor,Toronto
S03022,Student_3022,"GCP, Java, Ruby, Azure, Machine Learning",3,High School,San Francisco
S03023,Student_3023,"Azure, Go, Docker, Machine Learning, PyTorch",5,High School,Austin
S03024,Student_3024,"Java, Machine Learning, Kubernetes, AWS, Docker, TypeScript",0,PhD,Seattle
S03025,Student_3025,"SQL, Machine Learning, GCP",3,Bachelor,Singapore
S03026,Student_3026,"React, Computer Vision, TypeScript, Data Engineering, Machine Learning",3,Master,London
S03027,Student_3027,"Kubernetes, Java, SQL, Computer Vision, NLP, Go",4,Bachelor,Berlin
S03028,Student_3028,"PyTorch, Python, Go, GCP, AWS, TensorFlow",2,Bachelor,San Francisco
S03029,Student_3029,"Go, SQL, Ruby",2,Bachelor,Bangalore
S03030,Student_3030,"Java, Docker, Ruby",3,Bachelor,London
S03031,Student_3031,"Java, Docker",10,Bachelor,Berlin
S03032,Student_3032,"AWS, Azure, Go, Machine Learning, Computer Vision, Node.js",2,Bachelor,Toronto
S03033,Student_3033,"Kubernetes, Python, AWS, Go, GCP",7,Bachelor,Bangalore
S03034,Student_3034,"NLP, Kubernetes",4,PhD,London
S03035,Student_3035,"SQL, NLP",3,Bachelor,Bangalore
S03036,Student_3036,"Data Engineering, PyTorch, TensorFlow, React, GCP",4,Bachelor,Seattle
S03037,Student_3037,"Kubernetes, NLP, TypeScript, AWS, Computer Vision",5,Master,Remote
S03038,Student_3038,"Java, AWS, Machine Learning, Computer Vision",2,Master,London
S03039,Student_3039,"C++, Java",7,High School,San Francisco
S03040,Student_3040,"Kubernetes, Java",5,Master,Bangalore
S03041,Student_3041,"AWS, Kubernetes, TensorFlow",1,PhD,Singapore
S03042,Student_3042,"Docker, TensorFlow",0,Master,Toronto
S03043,Student_3043,"Computer Vision, Ruby, Node.js",9,Bachelor,Bangalore
S03044,Student_3044,"Java, PyTorch",4,Master,San Francisco
S03045,Student_3045,"Python, SQL, React, Computer Vision, PyTorch, C++",1,High School,London
S03046,Student_3046,"SQL, Python",2,Bachelor,Remote
S03047,Student_3047,"Go, GCP, C++",6,Bachelor,Remote
S03048,Student_3048,"Python, GCP",3,Master,Austin
S03049,Student_3049,"Node.js, React, PyTorch",3,Master,Bangalore
S03050,Student_3050,"Azure, Go",5,Master,Seattle
S03051,Student_3051,"Java, Ruby, SQL, Go, Data Engineering, C++",4,Bachelor,Seattle
S03052,Student_3052,"Data Engineering, Computer Vision, React",5,Master,London
S03053,Student_3053,"C++, PyTorch, NLP, TypeScript, Ruby, Computer Vision",5,Bachelor,San Francisco
S03054,Student_3054,"GCP, AWS, Go, NLP, Java, C++",2,Bachelor,Remote
S03055,Student_3055,"Go, Kubernetes, AWS, Python, Docker",2,Bachelor,Bangalore
S03056,Student_3056,"C++, React, Machine Learning",2,High School,Bangalore
S03057,Student_3057,"React, Azure, Java, Data Engineering, Docker, Node.js",2,Bachelor,New York
S03058,Student_3058,"TensorFlow, TypeScript, NLP, AWS, SQL",3,Bachelor,Austin
S03059,Student_3059,"Java, Python, Go, PyTorch, AWS, Computer Vision",3,Master,Berlin
S03060,Student_3060,"Docker, Machine Learning, Data Engineering",8,Master,Seattle
S03061,Student_3061,"Data Engineering, PyTorch",4,Master,Austin
S03062,Student_3062,"Computer Vision, Ruby, Go, React, Kubernetes, Java",3,Master,London
S03063,Student_3063,"Machine Learning, NLP",1,Bachelor,Seattle
S03064,Student_3064,"NLP, Java, Azure, AWS, Machine Learning, Ruby",3,Bachelor,Berlin
S03065,Student_3065,"PyTorch, Ruby, Java, GCP, TypeScript, AWS",10,Master,Seattle
S03066,Student_3066,"Data Engineering, Kubernetes",10,Master,Singapore
S03067,Student_3067,"Python, Data Engineering, Node.js, TensorFlow, Machine Learning, NLP",2,Master,Seattle
S03068,Student_3068,"Kubernetes, Docker, Data Engineering, NLP, TensorFlow, Python",1,Bachelor,Bangalore
S03069,Student_3069,"Data Engineering, Kubernetes, TensorFlow, Node.js, Azure, GCP",2,Master,Singapore
S03070,Student_3070,"NLP, Node.js, Docker, PyTorch",8,Bachelor,Singapore
S03071,Student_3071,"Kubernetes, AWS, Computer Vision, Data Engineering, React, Machine Learning",3,Master,Bangalore
S03072,Student_3072,"C++, NLP, Go, AWS",5,PhD,Berlin
S03073,Student_3073,"Go, Python, Node.js, Kubernetes, GCP, Ruby",3,Master,London
S03074,Student_3074,"NLP, Python, GCP, Java, AWS, Computer Vision",1,Master,New York
S03075,Student_3075,"NLP, Machine Learning, Data Engineering",3,High School,Seattle
S03076,Student_3076,"Go, SQL, Python, Java",6,Bachelor,Berlin
S03077,Student_3077,"PyTorch, AWS, React, Python",2,Bachelor,Bangalore
S03078,Student_3078,"Go, C++, SQL, GCP, TensorFlow, Machine Learning",6,Master,Bangalore
S03079,Student_3079,"React, TensorFlow, Node.js, AWS, Azure, C++",3,PhD,Remote
S03080,Student_3080,"Machine Learning, Data Engineering",5,Master,New York
S03081,Student_3081,"Python, C++",4,High School,Austin
S03082,Student_3082,"NLP, AWS, Azure, C++, Python",1,PhD,Austin
S03083,Student_3083,"Kubernetes, AWS, Go, Node.js, C++",3,Master,Bangalore
S03084,Student_3084,"Computer Vision, Data Engineering, SQL, PyTorch",2,Master,New York
S03085,Student_3085,"PyTorch, TensorFlow",2,Bachelor,New York
S03086,Student_3086,"AWS, C++",4,Bachelor,San Francisco
S03087,Student_3087,"React, Node.js",11,PhD,Berlin
S03088,Student_3088,"Machine Learning, SQL, NLP, TensorFlow",7,Bachelor,Austin
S03089,Student_3089,"Go, NLP, Azure, Java, Kubernetes",7,PhD,Seattle
S03090,Student_3090,"Machine Learning, AWS, GCP",2,PhD,Singapore
S03091,Student_3091,"Computer Vision, TensorFlow, Machine Learning, GCP, TypeScript, NLP",7,Bachelor,London
S03092,Student_3092,"TypeScript, Python",9,Bachelor,Remote
S03093,Student_3093,"Data Engineering, Python, Node.js, TensorFlow",2,Bachelor,Seattle
S03094,Student_3094,"Go, Kubernetes, GCP, Azure",4,Bachelor,Singapore
S03095,Student_3095,"GCP, Java, AWS, React, PyTorch",5,Bachelor,Toronto
S03096,Student_3096,"Machine Learning, Kubernetes",3,Bachelor,Austin
S03097,Student_3097,"AWS, Java, SQL",4,High School,Remote
S03098,Student_3098,"Machine Learning, Java, Docker, Go, TensorFlow",5,Bachelor,London
S03099,Student_3099,"TensorFlow, Java, Computer Vision, Node.js, React",3,Master,Bangalore
S03100,Student_3100,"GCP, Go, TypeScript, Java",7,Bachelor,Berlin
S03101,Student_3101,"Azure, Machine Learning, GCP",1,Bachelor,San Francisco
S03102,Student_3102,"GCP, TensorFlow, Azure, Docker, Data Engineering, SQL",2,High School,New York
S03103,Student_3103,"SQL, Azure, Kubernetes, Docker, Node.js, React",5,Bachelor,Berlin
S03104,Student_3104,"React, Azure, C++, Ruby, Machine Learning",10,Bachelor,Bangalore
S03105,Student_3105,"AWS, Data Engineering, TypeScript, Azure",7,Bachelor,Singapore
S03106,Student_3106,"C++, Node.js, Kubernetes, TypeScript, SQL",4,Bachelor,Toronto
S03107,Student_3107,"Go, Python, React, C++, AWS, Node.js",3,Bachelor,San Francisco
S03108,Student_3108,"C++, React",3,Master,Bangalore
S03109,Student_3109,"Java, Computer Vision, SQL, PyTorch, TensorFlow, Node.js",3,Bachelor,London
S03110,Student_3110,"Docker, Azure, Java, TensorFlow, PyTorch, AWS",1,High School,Bangalore
S03111,Student_3111,"Java, GCP, Docker, Ruby, TypeScript",10,Bachelor,Berlin
S03112,Student_3112,"GCP, C++, TypeScript, React, TensorFlow",3,Master,Bangalore
S03113,Student_3113,"AWS, PyTorch",2,Bachelor,San Francisco
S03114,Student_3114,"Computer Vision, TensorFlow, C++, Kubernetes",4,Bachelor,Seattle
S03115,Student_3115,"Docker, TensorFlow, Data Engineering, NLP, Java",2,Bachelor,Seattle
S03116,Student_3116,"Docker, Kubernetes, React, C++, NLP, TypeScript",6,Bachelor,Singapore
S03117,Student_3117,"NLP, Computer Vision, Node.js, GCP",2,High School,Singapore
S03118,Student_3118,"Ruby, Python, SQL, AWS, Go, Node.js",6,Bachelor,Austin
S03119,Student_3119,"React, Ruby, Python, TypeScript, GCP",3,Bachelor,San Francisco
S03120,Student_3120,"TypeScript, Computer Vision, PyTorch, Kubernetes, Go, Docker",4,Master,Seattle
S03121,Student_3121,"PyTorch, TypeScript, Kubernetes, Data Engineering",6,Bachelor,Toronto
S03122,Student_3122,"Go, Azure, TensorFlow",2,Bachelor,Singapore
S03123,Student_3123,"PyTorch, Machine Learning, TypeScript, AWS",6,Master,New York
S03124,Student_3124,"Machine Learning, Docker, Data Engineering",1,Master,Toronto
S03125,Student_3125,"TypeScript, Docker, Machine Learning, Kubernetes, C++, GCP",9,Master,Toronto
S03126,Student_3126,"Data Engineering, Python",6,PhD,Singapore
S03127,Student_3127,"Kubernetes, Node.js, GCP, AWS, Ruby, NLP",3,PhD,Seattle
S03128,Student_3128,"Java, PyTorch, NLP, Ruby, AWS",7,High School,Remote
S03129,Student_3129,"C++, PyTorch",7,Bachelor,Seattle
S03130,Student_3130,"AWS, Docker, React, TensorFlow, Ruby, Machine Learning",3,PhD,Austin
S03131,Student_3131,"Python, TypeScript, Java, AWS, Data Engineering, React",3,Bachelor,Austin
S03132,Student_3132,"Machine Learning, Go, Computer Vision, Ruby",1,Bachelor,Remote
S03133,Student_3133,"Docker, GCP, PyTorch, Python",3,Master,Toronto
S03134,Student_3134,"GCP, C++",1,Bachelor,Seattle
S03135,Student_3135,"AWS, TypeScript",5,Bachelor,Singapore
S03136,Student_3136,"Python, React",6,PhD,Bangalore
S03137,Student_3137,"Ruby, TensorFlow, Kubernetes",1,Bachelor,Austin
S03138,Student_3138,"AWS, React, Computer Vision, SQL",8,Bachelor,Bangalore
S03139,Student_3139,"Go, AWS, PyTorch, Ruby",2,High School,Austin
S03140,Student_3140,"Machine Learning, Kubernetes",17,Bachelor,Toronto
S03141,Student_3141,"NLP, Docker, GCP",4,PhD,Bangalore
S03142,Student_3142,"C++, NLP, Ruby, Machine Learning, Data Engineering",8,High School,Austin
S03143,Student_3143,"TypeScript, NLP, React, C++, Azure, AWS",1,Master,New York
S03144,Student_3144,"GCP, Go",3,Bachelor,Seattle
S03145,Student_3145,"Azure, Kubernetes",2,Bachelor,Remote
S03146,Student_3146,"GCP, NLP",1,Master,Remote
S03147,Student_3147,"TensorFlow, Ruby, Java, Azure, PyTorch, NLP",1,Master,San Francisco
S03148,Student_3148,"Kubernetes, React, NLP, SQL, Machine Learning",3,Master,Remote
S03149,Student_3149,"TensorFlow, Java, Data Engineering, Python, Ruby",4,Bachelor,Seattle
S03150,Student_3150,"Computer Vision, Python, GCP, React, Kubernetes",1,Bachelor,San Francisco
S03151,Student_3151,"Node.js, TypeScript, Docker, Computer Vision, Go",2,High School,San Francisco
S03152,Student_3152,"Data Engineering, GCP, C++, Ruby, Kubernetes, Go",2,Master,New York
S03153,Student_3153,"AWS, SQL, C++, Python",3,Bachelor,Remote
S03154,Student_3154,"Node.js, Machine Learning",5,Bachelor,Remote
S03155,Student_3155,"Machine Learning, PyTorch, AWS, Node.js, Ruby",3,Master,Toronto
S03156,Student_3156,"PyTorch, Ruby",2,Bachelor,Austin
S03157,Student_3157,"Python, Ruby, Computer Vision",7,Bachelor,New York
S03158,Student_3158,"TensorFlow, NLP, Node.js, Python, Java",4,Bachelor,Bangalore
S03159,Student_3159,"TypeScript, PyTorch, Data Engineering, Node.js",4,Master,Austin
S03160,Student_3160,"React, GCP",1,Bachelor,Toronto
S03161,Student_3161,"TensorFlow, AWS, Data Engineering",6,Bachelor,Remote
S03162,Student_3162,"Computer Vision, Go",4,PhD,San Francisco
S03163,Student_3163,"NLP, Node.js",5,Master,New York
S03164,Student_3164,"Kubernetes, C++, PyTorch",3,Master,San Francisco
S03165,Student_3165,"TensorFlow, C++, Go, TypeScript, Data Engineering, GCP",2,Master,Bangalore
S03166,Student_3166,"React, C++, NLP",10,Bachelor,Toronto
S03167,Student_3167,"Python, Node.js, AWS, React, TypeScript",2,Master,Singapore
S03168,Student_3168,"Azure, C++",1,Bachelor,Seattle
S03169,Student_3169,"Java, Go",4,Bachelor,London
S03170,Student_3170,"Node.js, Java, SQL, TypeScript",3,High School,London
S03171,Student_3171,"Docker, SQL, Azure",7,Bachelor,London
S03172,Student_3172,"Node.js, TypeScript",3,High School,New York
S03173,Student_3173,"Ruby, Node.js, AWS, C++, Java",5,Bachelor,Remote
S03174,Student_3174,"Docker, SQL, TensorFlow, Kubernetes, AWS, GCP",8,PhD,London
S03175,Student_3175,"Go, Data Engineering, Python, TensorFlow",4,Bachelor,Seattle
S03176,Student_3176,"Ruby, Computer Vision, C++, Java",1,Bachelor,San Francisco
S03177,Student_3177,"Kubernetes, Machine Learning, Java, TypeScript, Python",4,Bachelor,Remote
S03178,Student_3178,"Computer Vision, AWS, Ruby",2,Bachelor,Singapore
S03179,Student_3179,"SQL, C++",4,Bachelor,Bangalore
S03180,Student_3180,"AWS, NLP, C++, SQL, TensorFlow",3,High School,Bangalore
S03181,Student_3181,"Data Engineering, Java, SQL, Machine Learning, Go",1,High School,Austin
S03182,Student_3182,"NLP, Computer Vision, Machine Learning",3,High School,Austin
S03183,Student_3183,"Computer Vision, Go, Python",1,High School,Toronto
S03184,Student_3184,"TypeScript, GCP, Python, SQL, AWS",2,Bachelor,London
S03185,Student_3185,"Ruby, Python, TypeScript, Data Engineering",6,Bachelor,Toronto
S03186,Student_3186,"C++, SQL",3,Master,London
S03187,Student_3187,"Docker, AWS, C++",5,Bachelor,Seattle
S03188,Student_3188,"SQL, PyTorch, TensorFlow, Docker, NLP, React",4,Bachelor,San Francisco
S03189,Student_3189,"Node.js, GCP",3,Master,Berlin
S03190,Student_3190,"AWS, TensorFlow, TypeScript, Java, Docker",4,Bachelor,New York
S03191,Student_3191,"Node.js, Kubernetes, React, Computer Vision, SQL",1,PhD,London
S03192,Student_3192,"Kubernetes, TypeScript, Machine Learning",5,Bachelor,London
S03193,Student_3193,"NLP, Python",2,Bachelor,London
S03194,Student_3194,"Ruby, Node.js, Docker",5,Bachelor,New York
S03195,Student_3195,"Node.js, Kubernetes, Data Engineering, TensorFlow, Java, C++",2,Master,Remote
S03196,Student_3196,"Computer Vision, Azure, GCP",1,High School,London
S03197,Student_3197,"Computer Vision, Docker, Data Engineering, Kubernetes, Python",2,PhD,London
S03198,Student_3198,"Azure, TypeScript, Go, Ruby",5,Bachelor,New York
S03199,Student_3199,"AWS, TypeScript, Ruby",12,Bachelor,Bangalore
